241,1556
15,7076
8,0394
7,5706
7,1718
8,6752
7,4964
7,3278
7,5088
7,9304
7,707
6,9983
6,9389
7,7094
6,7283
8,5123
7,6435
9,4364
7,7756
12,7417
9,2452
8,2377
11,6563
9,2919
9,2528
9,6658
8,1249
9,6305
9,5276
9,5777
9,2713
8,1058
10,2858
8,0261
8,7405
10,0094
7,9264
7,8157
8,6956
8,2486
8,6965
9,249
8,961
8,6851
8,5923
8,2474
9,7522
8,0039
8,4808
8,3215
7,9298
8,6348
7,8178
7,6541
7,721
8,5087
7,9446
7,9317
8,3654
7,6522
8,6662
8,4974
9,1846
8,6245
9,0213
7,3979
8,1199
10,2028
10,2098
10,4097
9,8274
9,7418
8,755
9,2517
10,3415
10,5626
10,357
8,6104
7,7011
9,4352
8,4064
8,7822
7,7236
7,9622
7,5281
8,3783
8,0081
8,8926
8,1102
10,8846
8,1151
8,3964
8,753
10,721
8,9903
8,5862
9,0099
9,555
8,4973
8,5112
8,2502
8,5796
8,281
9,3675
11,215
9,0153
8,3173
8,8463
8,9433
7,7218
7,4599
8,1103
9,1824
7,8185
7,9871
7,712
8,7552
7,5756
7,4085
7,5597
8,2065
8,205
8,7665
8,2767
8,3404
8,2152
8,4969
8,0052
9,474
8,486
7,8953
8,1842
7,4184
7,5019
7,4291
7,8399
9,4367
8,258
7,6549
7,6644
8,2551
8,0729
7,5292
9,0607
8,1732
7,7289
7,9064
8,8212
8,605
8,7053
8,094
7,7879
7,5159
9,4663
7,5461
7,7991
7,6546
7,9028
7,2548
8,1255
8,7242
8,1537
7,7557
9,2477
7,5232
8,336
8,4954
8,0349
7,5647
8,5026
8,9369
8,2567
8,5336
7,5245
7,574
7,595
8,4642
7,714
7,8659
7,5569
9,0934
7,7885
7,5907
7,7123
7,3713
9,0633
8,8875
7,966
7,8526
8,4899
8,2071
8,194
9,0264
7,7737
8,6884
8,3596
8,8862
8,8041
8,8039
8,3274
7,726
8,7485
8,4822
9,2996
7,8058
8,253
7,9795
7,9485
8,3269
9,8019
7,7393
8,5015
8,6608
7,563
9,1956
7,8107
9,0127
10,6933
9,2948
9,8787
8,0817
8,0584
7,8476
9,1131
7,8915
7,7877
8,375
9,0762
8,286
8,2271
8,0635
8,3736
7,7135
8,2384
7,908
8,1254
10,4436
7,9598
8,8017
8,0874
7,8368
7,309
8,3857
8,2959
8,692
7,3989
7,7824
7,4231
8,9284
8,0427
8,7608
7,6351
7,9678
7,8398
8,4133
8,3072
8,5364
11,7171
8,5566
8,9217
7,7331
8,2127
8,2642
7,8114
7,6929
8,4415
7,3803
7,4637
7,4434
7,4538
7,4741
8,8307
8,3926
9,4703
7,5456
8,2336
8,2052
