215,4055
11,7894
8,5732
10,3986
11,1766
10,0621
8,46
7,921
12,5999
9,1153
8,0471
8,9814
9,3156
11,6276
8,643
12,5402
13,7726
10,5841
11,7412
9,7191
13,9872
9,469
12,6927
12,3443
12,0316
13,9461
9,6952
14,1715
13,9985
11,4462
15,3482
9,5896
13,5761
11,4996
13,1041
10,45
13,4239
12,072
12,4196
12,9726
10,6199
10,948
10,2107
10,7348
12,2849
13,9441
13,0209
10,1767
13,8136
12,1888
11,8878
9,0172
11,2699
11,0565
9,3358
10,099
9,9256
11,0049
10,5404
9,4831
10,0722
8,9742
8,7599
13,2021
9,8298
9,0195
11,0826
9,6555
9,6236
11,625
12,2314
15,0553
13,4908
9,7605
9,1323
10,0927
12,1994
9,3093
9,3122
11,0117
11,2994
9,4649
11,7251
12,0591
13,7584
9,7749
10,3168
10,8074
9,6704
10,2709
11,0888
10,3795
10,4956
13,546
8,3427
9,7734
10,0431
10,7209
9,965
8,5186
9,6029
9,7956
9,6111
10,5799
10,0111
9,619
9,7069
8,3039
10,3564
12,3204
8,5091
10,0414
9,4628
9,9143
10,2033
8,563
9,7464
9,5497
10,1255
10,447
11,0895
9,3319
9,2144
8,318
8,7351
8,2108
11,3437
10,8482
8,2981
9,8238
10,2423
10,8176
9,7683
15,1631
14,5466
8,433
9,5502
9,2117
9,8183
10,3825
8,7082
9,443
9,7347
9,1797
10,7015
8,628
9,5026
9,8873
10,7467
9,1129
8,6392
11,5633
9,7872
8,2853
9,481
14,8184
8,8169
8,8928
9,6087
10,7661
10,0851
12,1905
9,2923
11,6004
9,554
10,186
8,4589
8,3859
10,8988
12,0333
11,2498
8,2111
8,7703
9,8821
10,1915
15,5608
9,7358
8,5522
11,014
10,3286
8,7035
10,6123
11,1968
9,27
17,5535
8,5344
8,2326
12,6033
16,4948
9,0756
8,9914
9,8738
8,6473
10,7963
11,2197
10,3386
9,0135
10,8191
11,2949
8,9622
15,6217
9,1418
8,4783
9,7888
10,0381
8,513
8,5112
12,9128
8,5652
8,3526
11,1634
9,4334
8,5851
12,3608
8,6748
8,7838
11,2491
9,7344
9,4099
10,7404
8,6622
12,19
9,5665
9,0378
9,5617
8,5142
10,0062
9,2752
11,2071
12,3208
9,0291
8,4852
9,8167
9,9254
9,49
11,478
9,6233
8,8384
9,2462
11,8446
9,0939
16,6627
8,9788
8,5061
10,4985
10,6597
8,7464
10,5126
9,9302
8,6963
10,817
12,3934
9,1973
9,8204
8,9676
10,9519
10,7363
8,9445
13,2122
10,2504
9,035
11,0142
9,0505
9,2014
11,018
8,5902
12,4953
8,4083
8,5055
11,1248
9,376
8,9386
11,4515
8,6105
9,0814
10,7314
10,8044
9,1406
8,4782
10,529
8,9996
8,233
12,3895
9,379
8,515
11,7479
8,607
8,7215
15,5314
8,9672
8,2805
9,7792
9,0355
9,1854
8,7079
10,0638
9,1606
8,5197
12,4383
9,2191
9,0457
10,2577
8,3703
8,5525
8,9595
9,0325
8,4421
8,6427
12,036
8,9906
9,2574
10,2969
10,6843
9,4097
8,5306
10,7839
10,0454
8,6145
9,4941
8,5414
11,3537
10,7389
8,3906
11,8088
10,0591
11,5453
10,2555
9,9839
11,4832
9,772
9,3346
8,5577
9,9776
12,6466
8,6582
10,0759
10,4633
9,5618
10,9132
10,0007
10,5685
9,8253
14,4053
8,7129
10,9354
11,192
8,398
10,1024
9,463
10,0048
11,5882
9,422
9,423
10,1361
8,596
12,474
10,2433
8,3368
10,6114
9,2627
9,303
10,4678
9,1201
9,9291
10,4656
8,6054
10,9578
9,5773
9,944
12,4842
10,095
11,3043
10,0387
9,7779
11,5267
10,7639
12,5381
9,2229
11,0109
9,5242
9,1376
10,7303
9,4385
9,5931
9,2279
8,9676
9,7419
11,3214
10,1623
12,8843
13,1809
11,199
9,0123
12,7678
13,5412
15,0925
9,0091
10,2428
9,6446
8,8812
9,5607
8,4984
9,7745
9,2399
10,0481
11,1548
11,202
9,861
10,436
11,7565
12,3307
9,2867
10,2243
9,1965
12,3148
12,6216
12,9723
9,5493
9,9547
8,3235
10,9735
11,2625
9,186
10,969
10,6016
9,6094
9,2719
10,1607
11,5026
8,6325
9,0562
13,0109
9,141
8,3101
11,1191
12,0215
11,5921
11,4142
9,0286
9,625
