266,1185
5,2043
0,9843
0,9469
0,791
0,8979
0,5977
0,8015
0,642
1,3919
0,84
0,7525
0,744
0,707
0,7587
1,8196
1,8821
1,397
1,3559
1,4221
1,3893
2,271
5,7027
2,0936
1,7915
1,6407
1,4525
1,5435
6,386
2,1767
1,6555
1,9636
1,3659
1,3096
1,5269
3,467
1,4491
1,2935
1,3676
1,3733
1,891
1,3407
0,8127
1,2615
1,1909
5,5444
1,4654
1,2228
1,4572
1,9833
1,0042
1,102
1,1746
4,9223
1,3449
1,1147
1,1801
1,2418
1,217
1,0919
1,5036
1,1092
3,5954
1,9937
1,447
1,0447
1,136
1,1421
1,2223
1,2992
2,2817
5,037
1,7561
1,1042
1,0996
1,1955
1,1453
1,1033
1,192
1,4244
4,9507
1,2229
1,3403
1,0988
1,1287
1,0874
1,1811
1,0731
1,1387
4,7221
1,3063
0,8892
0,8704
1,0505
1,2962
0,9317
0,9696
0,9596
0,8568
0,8886
1,0616
2,6455
5,0182
1,4835
1,4327
1,3561
1,099
1,2561
1,0618
3,8687
2,0408
1,2016
1,021
1,0244
0,9954
1,3028
1,3915
1,2223
1,2357
4,9612
2,335
1,4409
1,2409
1,1184
1,4472
1,7813
1,2444
4,0075
1,7454
2,1283
1,2839
1,1459
1,1601
0,9313
1,3364
2,5136
5,3445
2,095
2,2104
1,7198
1,2257
1,3218
4,6186
1,4343
1,2138
1,4477
2,0217
1,3554
1,1808
1,1807
1,3639
6,1918
1,4499
1,3197
1,3271
1,6654
2,0915
1,1474
3,5903
3,2183
1,216
1,2595
1,4105
1,6534
1,3235
1,298
1,2656
4,3178
1,6382
1,3872
1,1983
1,1956
1,3495
1,4397
2,2158
3,2459
1,9667
1,9192
1,1657
1,1775
1,1241
1,3123
1,3897
2,2347
5,0557
1,9647
1,1659
1,2433
1,1287
1,0287
1,0918
1,0196
0,9832
2,5799
3,1864
1,1829
1,4074
0,9379
0,9242
0,8707
0,9295
1,0388
1,2023
1,2726
2,1197
3,7714
1,2826
1,0282
1,4187
1,0752
1,1742
1,0638
0,9936
1,024
1,1493
1,1935
2,8554
3,1223
1,1364
1,3522
1,2681
1,0317
1,0867
1,0299
1,1258
0,896
1,0358
4,0054
1,6907
1,3942
1,2653
1,8241
1,1775
1,0494
0,8605
0,8968
0,8675
0,9337
3,6715
1,4715
1,3522
0,9136
1,14
1,2254
1,1817
1,1206
1,2118
1,0165
0,9624
1,0266
5,5022
1,1487
0,9178
0,8839
1,2073
1,2351
0,9442
0,9501
0,8796
0,8862
0,8845
1,4366
4,6182
1,1555
0,9175
0,8835
1,0259
1,2326
0,9698
0,9813
0,9673
0,866
0,9065
1,3536
4,3901
0,9788
0,9702
0,8609
0,8642
1,007
1,5891
1,112
1,2015
1,1128
1,0527
4,4622
1,3836
1,0381
0,9611
0,9632
0,867
1,0596
1,3059
0,8779
0,8828
0,9009
0,8803
1,8991
3,1045
1,0299
0,9293
0,8869
0,8588
0,8681
0,8452
0,8904
1,1881
0,9301
0,8755
0,8842
2,9876
0,9519
1,0426
1,209
0,9548
0,8632
0,9041
0,8808
0,863
0,8631
0,8437
1,0974
1,0044
0,9187
0,8708
3,1934
0,9902
1,0496
1,0985
0,9549
0,9928
0,8801
0,9786
0,9011
0,9305
0,9297
1,096
1,4616
3,2066
1,3345
1,077
1,2507
1,1833
1,1304
1,0266
1,0362
1,0078
1,0233
1,1859
2,0352
3,3385
1,3521
1,2943
1,2822
1,0783
1,0006
0,9582
0,9686
0,9767
0,906
2,8013
2,9234
1,3738
1,3078
1,4108
1,491
1,2031
1,1951
1,3483
1,0939
3,7109
1,4038
1,2469
1,1152
0,9272
1,1774
1,6108
1,3344
1,1665
1,1775
1,1315
3,9967
0,9668
1,2984
1,3416
1,3048
1,1688
1,1777
1,3566
1,2205
1,2391
1,1323
4,9618
1,6552
1,3325
1,3509
1,2445
1,7922
1,4983
1,1354
1,0118
3,8573
1,6188
1,0064
1,0042
0,621
0,9954
1,2061
1,2942
1,6137
1,2671
1,0778
3,5295
1,3307
1,2298
0,9387
0,9491
0,9543
0,9108
0,9867
0,9386
1,0362
1,2778
1,0778
1,0071
3,1243
1,038
1,0809
1,2356
0,9688
0,9637
1,1314
0,9527
0,9964
1,036
1,0327
1,2445
1,0434
3,9791
1,4244
1,4457
1,1514
1,1352
1,2162
1,2172
1,1771
1,1848
1,316
1,04
4,1333
1,1628
1,0532
1,3075
0,6034
1,2146
1,0809
1,0767
0,9548
0,9286
1,031
1,2248
3,4473
1,2287
1,0028
0,6602
1,2296
1,2634
1,1791
1,2289
1,1843
1,1117
1,1189
1,4984
4,0095
1,1217
1,0013
1,1213
1,6905
1,418
1,2732
1,1342
1,2242
1,2349
2,6254
2,8419
1,2724
1,0778
1,2472
1,342
1,1833
1,1395
1,0699
1,0836
1,2023
4,3556
1,1306
1,1135
1,1758
1,1685
1,6163
1,2307
1,0864
1,223
1,1917
1,084
4,1743
1,5407
1,2186
1,0335
0,9984
1,3275
1,1332
1,0034
1,0257
1,0333
1,0455
1,8579
3,3931
1,2657
1,1534
1,0399
1,0759
1,1786
1,3946
1,0783
1,0641
1,0282
1,0925
4,3592
1,1283
0,8758
1,0151
0,8653
1,2056
1,0947
1,3538
1,1361
1,1649
1,1184
2,2622
3,4791
1,1682
1,2785
1,3155
1,0449
0,92
1,1849
1,0021
0,9407
1,0141
1,0336
4,7685
1,4464
1,3005
1,0171
0,8946
1,1432
1,1502
1,3992
1,1058
0,891
1,3207
2,8914
1,4276
1,332
0,5861
1,2298
1,0306
1,0417
0,9925
1,2093
1,3706
1,0371
0,9665
3,9337
1,3482
1,315
1,1719
1,0126
0,9882
0,9618
0,9039
0,8758
1,0686
1,0883
0,8728
1,4192
3,3528
1,4117
1,5789
1,3056
0,9638
0,947
0,8565
1,0109
1,0978
1,221
1,201
3,5975
1,2461
1,0993
1,3176
1,2393
1,0603
1,1142
1,0005
1,152
1,1399
1,1941
4,205
1,1964
1,1226
1,0464
1,1876
1,2679
1,0662
1,1791
1,1553
1,0355
1,0402
2,7726
3,4519
1,4172
1,5117
1,5053
1,208
1,0725
1,0387
1,0958
1,1234
3,631
1,3159
1,2626
1,1967
1,3467
0,9531
1,1778
0,9539
0,901
1,0683
1,0752
1,0785
3,434
1,2826
1,1236
1,191
1,0751
1,0532
1,1033
1,2483
1,1059
1,0869
1,0751
1,1502
3,7211
1,2873
1,1537
1,0696
1,1022
1,1233
1,1073
1,5213
1,1693
1,0192
1,0638
0,9809
4,7436
1,3265
1,2789
1,2428
1,2175
0,9484
0,913
1,1528
0,9663
0,899
1,0544
4,1717
1,5297
1,3363
1,2452
1,2808
0,9884
0,969
1,3001
1,2576
1,1052
1,0103
3,7996
1,471
1,1436
1,107
1,0458
1,0434
1,0097
1,0931
1,0933
1,2676
1,0524
1,5252
3,0288
0,9383
1,1921
0,9349
0,9644
0,9025
1,0802
1,0844
1,0438
1,0528
1,6216
1,1578
3,5279
1,4317
1,1575
1,2197
1,0385
1,0818
1,0582
1,0322
1,0022
1,0534
1,1399
1,2075
3,4174
1,2414
1,1826
1,3829
1,3027
1,0661
1,0755
1,0542
1,2551
1,286
1,3895
5,2352
1,2254
1,0692
1,3499
1,1137
1,0732
1,0917
1,1547
1,1554
1,1849
1,5167
2,8708
1,2906
1,2196
1,1988
1,528
1,1664
1,1412
1,0875
1,0928
1,0764
1,0723
3,7249
1,4548
1,2879
1,1339
1,1165
1,3975
1,1461
0,9987
1,0719
1,1162
0,9985
1,0737
3,9459
1,1235
1,1053
1,1141
1,1071
1,4131
1,1501
1,1552
1,064
1,1381
1,0176
3,024
3,214
1,1693
1,1566
1,0897
1,1528
1,2033
1,0667
1,1244
1,1684
1,1089
4,12
1,1972
1,1196
1,1837
1,2058
1,1164
1,3177
1,1542
0,9005
0,9577
0,9333
0,8997
4,7946
1,3074
1,1619
1,1285
1,1198
1,1694
1,2556
1,1764
1,0737
0,9241
1,0251
3,2066
1,4264
1,3972
1,1816
1,2871
1,2829
1,1489
1,4995
1,256
1,1642
4,8831
1,927
1,8356
1,5842
1,436
1,2853
0,8362
1,4202
1,7458
2,5235
1,136
1,075
1,3294
0,9938
0,934
0,8887
0,9602
0,9371
0,918
1,0543
1,3549
1,8018
3,6158
1,4051
1,6743
1,3427
0,9122
1,3194
1,1171
1,1548
1,3486
2,0743
2,8661
1,1791
1,1622
1,158
1,2988
1,0823
1,084
1,1253
1,0483
1,0855
1,136
2,2198
2,9514
1,1208
1,1431
1,221
1,3338
1,1895
1,1673
1,095
1,1585
1,1833
1,2552
3,6187
1,2744
0,9422
0,9599
0,8699
1,2776
1,2016
0,9854
1,0254
0,9901
1,1014
0,9747
3,7059
1,3521
1,3588
1,3991
1,2945
1,6505
1,3714
1,2757
1,3305
1,1046
2,3691
3,262
1,2247
1,2807
1,1863
1,3331
1,2417
0,7241
1,1156
1,1045
1,0994
3,8934
2,966
1,4052
1,3336
1,2838
1,2732
1,0853
0,9711
1,0012
0,5865
1,6377
3,3865
0,9249
1,2445
1,2081
1,2651
1,019
0,9024
1,2243
1,1252
1,2335
1,1692
4,4625
1,3457
1,3889
1,261
0,8174
0,9671
1,2081
1,588
1,2394
0,758
1,1681
5,8568
1,4412
1,2468
1,2446
1,119
1,1053
1,5649
1,4649
1,4774
2,7429
1,6676
1,4364
1,1802
1,1541
1,1963
0,8169
1,1404
1,1471
1,3251
1,192
3,4015
1,3011
1,5336
1,69
1,2121
1,2746
1,1683
1,3515
1,1514
1,4568
2,3018
3,5102
0,681
1,4984
1,2431
1,1232
1,4015
1,1096
1,0003
1,1763
0,9537
2,2788
2,9465
1,1741
1,419
0,892
1,2031
1,308
0,7097
1,2641
0,6728
0,9921
1,2432
3,4198
2,3285
