246,6106
17,1675
12,2703
15,0871
12,1497
10,9876
11,1138
11,5668
9,7128
10,0379
10,3627
10,0487
9,4792
9,7002
11,9834
11,5379
8,8582
8,2294
8,8622
9,5374
10,7457
9,0704
9,0573
8,9563
9,9313
9,4093
9,7881
8,6828
8,9416
9,1038
8,9619
9,87
8,9267
9,5649
11,0401
11,4603
11,1893
9,9078
11,1067
11,7527
10,6243
12,401
10,0431
10,166
11,988
10,9844
10,5896
12,1708
11,2127
10,2447
9,9199
9,7993
11,0122
9,3744
9,1501
8,6115
10,2357
8,7443
9,9527
8,9781
8,9933
9,4547
9,9401
9,7384
9,491
10,2543
10,1198
8,9792
10,2855
11,2664
10,1767
13,0141
11,5181
10,3524
9,5498
10,7299
12,7423
14,7607
10,2734
10,0739
11,4207
9,7999
10,0369
9,4843
9,3933
11,1885
13,2017
16,3769
13,7631
10,1447
10,0762
9,5333
10,0997
9,3621
8,823
8,9695
8,8958
9,3977
9,8248
8,6121
8,8037
8,8736
10,909
9,913
9,521
9,2178
9,2523
9,3667
10,2636
9,6799
10,2164
9,9254
9,4854
11,1714
9,5475
9,8667
10,6032
9,4474
9,2336
9,5956
9,3088
9,3978
9,1328
9,4553
8,7403
9,3966
10,668
9,7453
9,2412
10,4847
9,585
9,5323
9,2959
9,6447
9,2205
9,1706
8,9266
9,2432
9,2394
9,257
9,2458
9,6
9,19
9,2729
9,4701
9,2055
9,4486
8,9168
9,4102
10,1458
9,339
9,2195
8,9936
9,3685
9,6761
9,3167
9,3155
9,5803
9,2523
9,4917
9,2668
9,3514
8,7155
9,2392
10,2274
9,8254
9,3851
9,169
9,4944
8,9265
9,0773
9,2145
9,3625
9,5818
10,1037
8,932
10,4438
9,0958
9,2538
10,248
9,3048
9,7079
9,7442
9,0688
9,706
8,6574
10,3251
10,1814
9,1987
9,1588
8,9036
10,0329
10,5192
9,8046
9,6594
8,9493
9,6234
9,5275
9,1512
11,0081
11,2007
9,4736
9,9082
9,4994
9,4396
10,8082
9,6287
9,7288
10,4444
9,9604
9,9828
9,4409
9,5537
10,2976
9,5432
10,0862
9,4292
9,8705
10,3671
11,5474
10,1694
10,1454
11,6243
10,8118
11,5833
11,4531
9,1637
9,5855
9,252
9,317
9,5817
9,3682
9,2699
9,4272
9,997
9,3554
9,3134
10,0168
9,1469
9,6768
9,5423
9,3821
9,6655
8,7143
9,5899
9,6643
8,9125
10,7814
13,3114
9,9913
9,8149
10,1021
9,9038
9,5054
9,5032
9,0964
9,6987
9,5298
10,0047
9,1829
9,5847
10,2327
8,9193
9,5821
9,4193
9,3159
9,8025
9,2897
8,9108
8,8657
9,4543
9,5549
9,3381
10,0908
9,0657
9,7078
10,0048
9,3299
9,8679
9,2956
10,7063
9,6113
8,8902
9,4869
9,4441
9,7277
9,3808
8,7149
9,3676
8,8764
9,253
9,0324
8,7782
8,8238
8,8345
9,8188
10,0728
9,6206
8,9667
9,6047
13,4701
27,1783
9,8243
11,8986
10,355
10,2089
9,6446
9,8052
9,8219
9,8747
10,1978
9,6513
11,6714
10,4217
8,9746
9,0205
9,2039
8,609
9,2062
8,7526
9,4707
8,9248
9,5231
8,7953
8,8357
9,0463
8,5272
9,2677
8,5896
9,1717
8,8947
8,6691
9,4695
8,8247
9,5943
8,8736
9,4211
9,485
9,1178
8,5013
8,7063
9,7986
8,6795
8,9435
9,0694
8,872
9,1418
8,9519
9,012
8,8887
8,2812
8,7561
8,6594
8,9901
8,3278
8,9036
8,9659
9,044
8,8536
8,7914
10,1903
8,6895
9,1514
8,6756
9,3472
8,4972
9,2124
8,6571
8,9016
8,9498
8,8042
8,5273
9,1874
9,2657
9,5392
8,9631
9,1527
8,7501
9,4272
8,704
9,1168
9,1492
9,3991
8,7907
9,0546
8,854
8,6247
8,7451
9,4411
9,6837
9,0524
8,7377
9,2413
9,319
9,0155
9,8194
9,2055
9,2376
8,7267
9,4597
8,8356
8,9072
8,8546
8,2562
9,1799
8,9028
8,8503
8,6962
9,2227
9,5106
8,8032
9,4003
8,8559
9,6886
8,899
8,9397
9,8242
9,2043
8,918
9,8558
8,441
8,986
8,8811
8,7995
8,8439
9,2675
9,2905
8,692
9,5134
8,8771
9,7465
8,9522
9,2334
9,434
8,531
8,8493
8,4833
8,4885
9,3492
9,9895
8,7349
8,6374
9,56
8,811
9,2739
8,8316
9,102
8,8746
8,9249
9,2007
8,7192
9,2309
8,5698
8,5331
10,2532
9,2712
9,2349
8,9571
9,4359
9,671
8,6479
9,149
8,3323
8,8189
9,1989
9,3363
8,9558
9,6468
8,7042
8,9404
9,1558
9,1568
8,7161
9,9092
9,4257
9,2556
8,9977
9,0866
9,3824
8,9516
9,4824
8,8215
10,0123
8,8351
8,9273
8,8886
8,8385
8,8576
8,9804
9,3368
8,8208
9,3204
9,2782
9,8662
8,9861
8,941
9,1503
9,3174
9,1357
8,9572
8,7694
9,2285
8,8784
9,409
9,08
8,8795
10,1789
8,7316
8,9399
9,1572
9,0123
9,1862
8,7569
15,2278
12,9095
9,5743
10,2668
9,5847
9,7972
10,1248
9,0362
9,4349
9,189
9,3889
8,6338
8,9621
9,0013
9,0364
9,1012
9,1786
8,7207
9,2484
8,7927
8,9906
8,5896
8,3307
8,9638
8,7227
8,8645
9,638
9,5608
9,2803
8,7041
9,1045
8,9776
9,1332
8,684
8,5129
8,6385
8,6309
9,2838
8,8833
9,0419
8,3649
9,0111
9,4423
9,0653
9,5387
8,9859
9,2765
9,512
8,5538
9,1662
8,8152
9,4683
8,4044
8,3505
9,1727
8,396
8,4179
9,3898
8,6772
8,5753
9,0666
8,6358
9,0021
9,038
9,143
9,1462
8,7039
9,3874
9,9203
9,1215
9,1269
8,8865
8,3754
8,9106
9,2223
8,9668
9,1885
8,9729
8,9515
9,0009
9,4232
9,4066
9,2634
9,1572
9,047
8,842
9,1585
8,8827
9,4322
9,2975
8,8968
9,8418
9,3125
8,9158
9,596
8,7947
9,519
8,9249
9,1746
8,8566
8,9307
9,2774
9,2815
9,2688
9,3855
8,9326
11,1543
12,5145
9,5614
10,0966
8,9332
8,8494
9,0973
8,9877
9,2097
8,9566
10,6417
10,0224
10,3946
11,0832
9,9774
10,9375
9,5405
12,4938
10,8793
11,465
11,0322
11,5092
8,9052
9,3305
9,377
10,4131
9,475
8,8084
9,0863
8,7937
9,1085
8,5319
8,9996
9,4811
9,0366
9,7393
8,8512
9,0962
10,0443
8,9655
9,8024
9,0004
9,163
9,4598
8,9613
9,2563
8,8018
9,1059
9,2601
8,9917
9,4093
8,8974
8,8683
9,0954
8,6006
8,8711
8,8894
9,5531
8,7474
9,1131
9,041
9,177
9,0239
8,9949
8,2889
8,4868
8,2235
9,079
9,2002
10,4959
8,744
9,7647
9,778
9,7313
9,3354
8,2391
9,0787
8,7569
9,2448
9,0929
8,9509
8,9794
9,0657
8,8225
8,316
9,5541
9,433
9,7368
9,5023
9,0229
9,1476
9,5879
8,2909
8,7541
9,0712
9,7214
9,0465
9,836
9,2631
8,9368
9,3809
8,6213
9,1243
9,7511
9,0817
8,8794
9,2317
15,4103
9,0802
10,2247
9,0873
9,5202
9,4616
8,8166
9,5002
8,9544
8,7705
8,7112
8,9476
9,7224
8,8832
9,3138
8,6809
9,344
9,0213
8,8178
9,4641
8,9365
9,261
8,6243
8,8153
8,9811
9,5371
9,3337
9,007
9,0056
8,6697
9,2528
9,3609
8,8982
9,136
8,8728
9,6278
8,9451
9,1999
9,1974
8,9317
8,7332
8,705
9,0255
8,542
9,1129
9,2761
9,0306
8,8194
8,8502
8,8995
8,6165
9,4729
10,0879
8,7201
9,0209
8,8439
9,1611
9,1792
9,136
9,5026
8,9031
8,6547
9,3858
8,8812
8,4153
8,887
8,774
8,758
9,7647
9,603
8,8674
9,165
8,603
8,4603
9,5492
9,4971
8,7266
9,3409
8,9175
9,2705
9,5396
8,9062
8,868
9,0282
8,9812
8,8233
8,757
9,2007
8,9274
9,0241
9,292
9,9424
9,7799
8,8017
8,9913
8,3942
9,5121
8,9115
9,1486
9,7186
9,3605
9,1418
9,4109
9,0897
9,092
8,9018
9,2554
15,7242
9,5262
9,5301
9,3272
8,7983
10,5424
8,9665
9,3724
9,1608
9,051
9,2157
9,1297
9,0963
8,4043
8,3577
9,865
9,8012
9,1572
8,84
9,5541
8,386
9,034
8,8934
8,9826
9,2827
9,4463
9,1074
9,3327
8,809
9,7661
8,5615
9,156
8,9499
9,3475
9,5193
9,3232
8,4634
8,6003
9,3878
9,4931
9,3982
8,9682
8,8432
9,5026
10,2024
9,1816
9,2089
8,9884
8,9597
9,8252
8,9371
9,1837
8,9376
9,5358
9,8836
9,5212
9,1953
8,9248
9,4894
9,1461
9,0548
9,9809
9,0217
8,7596
8,538
8,5913
10,2112
9,6608
9,3037
8,7992
9,2928
10,0805
9,7298
10,3629
8,8687
9,0708
9,3672
9,1093
9,4876
9,145
8,8915
10,335
9,147
9,0025
8,4
9,4374
9,2456
9,0162
9,2444
9,0569
9,1929
9,9415
8,9631
9,1387
8,8574
9,257
10,0267
9,401
9,3312
8,9737
9,2949
10,5761
9,3853
9,567
9,2325
9,0316
14,4656
9,5568
9,1035
9,364
9,115
9,1928
9,0252
9,2216
8,8829
9,2198
10,4094
9,4334
9,366
9,0259
9,4344
9,5401
8,9303
8,9122
8,7288
9,1737
9,5358
8,9117
9,1228
8,9786
9,4739
9,4525
9,384
9,4017
8,9538
9,1934
9,1976
9,3342
10,116
8,8364
9,2031
8,3083
9,1781
10,4706
9,0819
9,1269
9,1055
9,3372
9,3422
8,4167
8,6815
8,86
9,2577
8,9981
9,2188
9,4702
8,9702
9,5241
8,6204
9,0986
8,7217
9,0026
10,5108
8,9104
9,3459
8,9269
9,7961
