180,6285
21,7109
13,351
13,2944
13,9676
12,8054
12,5369
13,9066
12,9929
15,0241
13,6
12,9559
14,6348
14,8992
13,227
14,3366
17,7753
13,4302
12,9823
13,9462
13,7819
13,374
12,7272
12,4173
16,0387
13,5494
13,583
14,1508
14,6438
15,4575
14,4961
17,4333
15,0256
17,8554
15,7067
13,789
12,6979
12,5834
13,2527
12,7116
13,2566
13,52
12,6781
13,9003
12,8713
13,9987
12,2775
13,9395
13,7804
13,4228
13,9918
14,1109
13,553
14,4361
14,0088
13,7289
14,236
14,1789
15,5814
17,2637
17,4833
12,9069
14,013
13,4347
13,2889
13,8508
12,3865
12,0038
12,378
12,8082
13,3775
12,4948
11,6654
13,3596
15,0025
13,3181
17,4324
13,2076
13,0328
13,0333
12,9741
12,9817
12,3298
13,7986
13,2582
13,8419
11,8722
12,9252
12,2421
13,0906
12,8618
13,1783
15,9573
12,5506
12,7197
12,6394
13,1471
12,1722
12,4922
12,4997
12,8139
13,8659
12,49
12,6329
12,9681
13,1119
12,5163
13,3462
12,8366
12,8523
13,6533
12,8675
12,3633
11,9349
13,3773
13,4697
13,831
14,0904
12,0645
12,0493
12,172
13,592
12,8877
12,8971
11,5285
14,165
12,8828
13,8549
13,6732
13,6287
12,3159
13,2603
13,5735
13,9836
12,9227
12,5385
12,2246
14,2707
12,7423
12,8226
13,8836
12,4308
12,1699
12,1612
13,0297
12,5844
13,5879
12,5982
13,617
13,4454
14,9222
13,9022
12,4131
12,1778
13,3896
12,2877
13,2997
12,9422
13,879
12,4601
13,3385
11,9087
14,4806
13,6228
11,5936
12,3721
12,7906
13,4697
13,37
13,8469
12,8846
11,9982
12,2527
13,6465
13,2405
11,6147
12,911
12,8993
14,5483
12,4118
12,9831
13,3551
12,3869
13,3367
12,2167
13,7132
12,5785
13,9389
12,3108
13,3382
13,5568
17,182
12,0247
12,9944
12,2333
13,9479
13,0932
12,5715
12,8924
13,4457
13,4846
12,4695
13,5443
12,3879
12,9986
12,509
12,9594
13,3362
12,2323
14,4006
12,8236
13,3524
13,7095
12,8069
13,0267
13,2855
12,7208
12,0051
13,2057
13,511
13,7484
13,594
12,8636
13,0906
13,0261
13,3011
13,1155
12,7418
12,0364
12,2853
12,514
12,8198
14,0925
12,567
13,6734
13,2752
13,057
13,0115
12,4032
12,5941
12,5113
12,8499
13,1071
12,932
12,5648
13,493
12,8573
13,8805
13,357
13,2842
12,5115
12,4882
13,793
12,4651
12,6059
14,2081
12,7522
12,819
13,0994
12,7699
12,8865
12,0583
12,7196
12,52
13,1819
12,6245
12,8437
12,3936
12,6049
12,8408
13,4353
12,2629
13,7468
13,7438
12,9479
13,1725
12,7218
12,6571
12,4392
14,275
12,8962
13,5513
13,2984
13,1757
15,0798
13,4834
12,2029
12,8583
13,4946
12,3229
12,4562
13,1702
13,9757
13,3167
12,2096
12,2422
13,6196
15,7587
14,5297
12,4595
12,4339
13,31
12,7868
13,3889
14,6057
12,676
16,5259
13,0763
12,115
12,9032
11,987
13,5746
13,234
13,4011
13,4289
12,0457
12,8343
11,9149
12,6078
11,9445
12,9999
12,7465
13,1307
12,1722
13,4796
13,4687
13,9766
12,8446
11,8201
12,8022
13,0925
13,1772
14,2693
12,9052
12,5294
12,0737
13,743
12,6879
13,294
13,228
13,3522
13,4214
12,3689
13,3613
13,1973
14,3545
12,3847
13,0887
12,8222
12,905
13,6575
11,9812
13,722
12,9843
12,4426
11,804
12,6008
13,2095
12,8026
12,565
13,3761
12,6827
15,629
13,4246
14,1701
13,3933
12,7406
12,7467
12,9931
13,0396
12,531
13,3245
12,9606
13,5699
12,2704
12,8431
11,8963
14,0367
12,8692
12,3319
12,4806
12,2275
12,1318
13,5852
12,0218
12,0222
12,6836
13,1188
12,331
12,7227
13,6774
12,6517
12,79
12,323
13,7262
12,9059
12,048
12,8393
12,9149
11,6458
12,7598
12,7843
14,089
13,3152
11,5069
13,679
13,2277
12,9914
12,7724
13,1193
12,3698
12,5706
13,2423
13,7528
13,5643
12,883
12,0891
12,305
13,6078
14,2039
13,1705
16,0634
15,1752
12,4356
12,3054
11,8735
12,8844
14,4745
12,2084
12,8692
12,7501
12,0872
12,9165
12,1516
12,5357
13,4754
12,6895
13,7288
14,5243
13,9072
13,9556
12,642
13,1638
12,5927
11,6854
13,8174
12,5117
13,6999
13,2065
12,6222
12,6751
12,0758
12,0418
13,3798
13,5206
12,5987
13,1517
12,3931
12,2501
12,589
12,6691
12,6517
13,8388
13,1588
13,5867
12,718
12,5293
13,2647
13,2268
13,3018
12,0564
13,5812
13,006
11,729
13,3688
12,448
12,4729
12,0385
13,4182
12,848
12,6311
12,4978
13,2861
12,3751
12,7042
12,9531
12,7712
13,6489
13,0054
13,1422
12,6154
12,8488
12,5813
13,4359
12,6195
13,8163
14,0583
12,6422
12,2454
12,5375
13,017
12,7983
12,7718
12,2912
12,7123
12,4794
14,5078
13,5161
11,8364
12,2356
12,3572
11,9835
13,2216
12,443
13,022
13,0585
13,5547
14,0947
13,0879
12,3693
13,5065
12,1673
13,6755
12,5152
12,7931
12,7056
12,4073
13,2887
13,5658
13,8164
12,7604
12,7908
12,7596
13,7009
13,1687
12,1518
13,2596
15,5522
13,3557
12,1727
12,4515
12,6319
11,937
11,9898
13,2066
13,1721
12,6334
12,4257
12,3049
12,8812
12,6735
13,0431
12,1102
12,5049
13,111
13,4247
12,0714
12,7545
12,7556
13,4159
13,5976
13,0794
12,3454
12,0604
14,1106
13,495
13,7801
13,0449
12,6868
13,1655
12,6474
15,0372
14,807
13,5555
12,2516
13,1915
13,0238
13,2787
12,3065
13,6659
12,7746
12,7313
12,3753
13,8025
13,4794
12,5785
12,79
12,7669
13,6591
13,2455
13,004
12,2183
12,5742
13,4942
13,0392
12,7643
11,7749
13,5621
12,6359
13,1465
13,7898
13,56
12,506
12,5612
12,7087
12,7137
13,1623
12,7846
13,1434
13,8398
13,8355
14,2314
16,2673
16,4028
14,2626
14,6415
14,7741
13,1947
18,1407
17,9999
18,4719
13,6379
14,7058
14,1357
16,2347
15,1173
15,0717
15,9311
12,017
13,8971
14,0396
12,7412
12,9676
13,4291
12,8688
12,0151
12,7354
12,921
13,9556
13,4946
12,1044
12,8089
13,2421
14,1697
12,837
14,2808
12,5865
12,6331
12,8933
12,1669
13,4921
12,5555
13,6146
17,962
12,8455
12,6563
13,682
13,1284
12,5953
13,5402
12,8089
13,1181
13,1902
13,7629
12,0137
12,9803
13,0618
13,4091
12,6052
13,3344
13,1527
12,788
14,5912
13,1582
13,1982
14,035
11,948
13,0396
12,8789
13,7104
13,3332
13,4001
13,0071
12,895
12,7594
13,3337
12,6923
12,5055
12,9434
13,3042
12,4511
13,8428
12,7563
12,8673
12,6321
13,6167
14,0044
12,2839
13,4766
13,1673
12,6263
13,7945
13,0717
12,9202
12,717
13,2016
13,9529
14,4945
13,6153
12,0971
12,8409
13,0929
12,6852
13,6931
13,6737
13,1485
12,3864
12,4056
12,4421
12,8897
12,9369
13,7335
12,8023
12,8156
13,8405
11,9905
12,4366
13,156
13,3436
12,3201
12,0721
11,7316
11,7122
12,7255
12,7886
13,1847
12,8977
12,3747
13,6192
13,3757
12,5186
12,5761
12,6391
13,4289
12,4957
12,7621
12,0748
13,0698
12,4014
13,8676
13,9133
12,6737
12,1235
12,6073
12,446
12,1152
13,681
12,5536
12,4519
12,5276
14,1823
13,1545
13,6377
20,1581
23,5291
24,1794
23,112
15,026
14,8911
16,5637
12,5276
12,457
12,5177
12,8306
12,6815
13,5948
14,885
12,0748
14,0965
12,569
13,127
13,4465
13,1915
13,923
13,458
12,9442
12,5307
13,443
12,8697
12,8993
13,0439
12,7407
12,3856
13,1242
14,1445
14,1188
14,1333
15,1148
15,5568
14,5569
14,7932
14,2167
14,3844
12,2828
13,1888
12,6149
13,4629
13,0968
12,1341
12,6602
12,5567
13,2315
12,4914
13,9954
13,607
12,2109
14,214
13,0585
12,7317
13,1899
13,6196
14,0341
13,2275
12,9428
11,9893
13,1632
13,527
